Harga_Angka,RAM,Memori_Internal,Layar_Ukuran,Refresh,Baterai,Charger,Kamera_MP,Umur_HP,Chipset_Skor,Brand_ADVAN,Brand_APPLE,Brand_ASUS,Brand_HONOR,Brand_HUAWEI,Brand_INFINIX,Brand_MOTOROLA,Brand_OPPO,Brand_REALME,Brand_SAMSUNG,Brand_TECNO,Brand_VIVO,Brand_XIAOMI,Brand_ZTE
0.15254237288135594,0.42857142857142855,0.0967741935483871,0.08000000000000007,0.6720000000000002,0.2703349282296651,0.5217391304347826,0.23076923076923075,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20096852300242132,0.6190476190476191,0.22580645161290322,0.08000000000000007,0.6720000000000002,0.2703349282296651,0.5217391304347826,0.23076923076923075,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46731234866828086,0.42857142857142855,0.0967741935483871,0.5764705882352943,0.48,0.5885167464114832,0.20869565217391303,0.0358974358974359,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5641646489104116,0.42857142857142855,0.22580645161290322,0.5764705882352943,0.48,0.5885167464114832,0.20869565217391303,0.0358974358974359,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7578692493946732,0.6190476190476191,0.4838709677419355,0.5764705882352943,0.48,0.5885167464114832,0.20869565217391303,0.0358974358974359,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9394673123486683,0.6190476190476191,1.0,0.5764705882352943,0.48,0.5885167464114832,0.20869565217391303,0.0358974358974359,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13317191283292978,0.14285714285714285,0.03225806451612903,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18159806295399517,0.14285714285714285,0.0967741935483871,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2784503631961259,0.14285714285714285,0.22580645161290322,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3280871670702179,0.23809523809523808,0.03225806451612903,0.8117647058823529,0.0,0.7733253588516747,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
